movement_id,document_id,event_time,movement_type,sku,batch_id,location_id,quantity,order_line_id,receipt_id
M000305,D000305,2026-06-14 14:00:00,ISSUE,SKU019,B0019,L019,1,O00275,
M000306,D000306,2026-06-14 14:00:00,ISSUE,SKU021,B0021,L021,5,O00276,
M000307,D000307,2026-06-14 14:00:00,ISSUE,SKU027,B0027,L027,1,O00277,
M000308,D000308,2026-06-15 14:00:00,ISSUE,SKU001,B0001,L001,1,O00278,
M000309,D000309,2026-06-15 14:00:00,ISSUE,SKU004,B0004,L004,1,O00279,
M000310,D000310,2026-06-15 14:00:00,ISSUE,SKU009,B0009,L009,1,O00280,
M000311,D000311,2026-06-15 14:00:00,ISSUE,SKU022,B0022,L022,2,O00281,
M000312,D000312,2026-06-15 14:00:00,ISSUE,SKU023,B0023,L023,1,O00282,
M000313,D000313,2026-06-15 14:00:00,ISSUE,SKU025,B0025,L025,2,O00283,
M000314,D000314,2026-06-15 14:00:00,ISSUE,SKU001,B0001,L001,3,O00284,
M000315,D000315,2026-06-15 14:00:00,ISSUE,SKU002,B0002,L002,5,O00285,
M000316,D000316,2026-06-15 14:00:00,ISSUE,SKU005,B0005,L005,1,O00287,
M000317,D000317,2026-06-15 14:00:00,ISSUE,SKU006,B0006,L006,5,O00288,
M000318,D000318,2026-06-15 14:00:00,ISSUE,SKU007,B0007,L007,3,O00289,
M000319,D000319,2026-06-15 14:00:00,ISSUE,SKU009,B0009,L009,5,O00290,
M000320,D000320,2026-06-15 14:00:00,ISSUE,SKU014,B0014,L014,5,O00291,
M000321,D000321,2026-06-15 14:00:00,ISSUE,SKU015,B0015,L015,1,O00292,
M000322,D000322,2026-06-15 14:00:00,ISSUE,SKU017,B0017,L017,3,O00293,
M000323,D000323,2026-06-15 14:00:00,ISSUE,SKU020,B0020,L020,2,O00294,
M000324,D000324,2026-06-15 14:00:00,ISSUE,SKU021,B0021,L021,3,O00295,
M000325,D000325,2026-06-15 14:00:00,ISSUE,SKU025,B0025,L025,2,O00296,
M000326,D000326,2026-06-15 14:00:00,ISSUE,SKU027,B0027,L027,2,O00297,
M000327,D000327,2026-06-15 14:00:00,ISSUE,SKU001,B0001,L001,6,O00298,
M000328,D000328,2026-06-15 14:00:00,ISSUE,SKU002,B0002,L002,1,O00299,
M000329,D000329,2026-06-15 14:00:00,ISSUE,SKU004,B0004,L004,6,O00301,
M000330,D000330,2026-06-15 14:00:00,ISSUE,SKU005,B0005,L005,2,O00302,
M000331,D000331,2026-06-15 14:00:00,ISSUE,SKU006,B0006,L006,5,O00303,
M000332,D000332,2026-06-15 14:00:00,ISSUE,SKU007,B0007,L007,6,O00304,
M000333,D000333,2026-06-15 14:00:00,ISSUE,SKU011,B0011,L011,6,O00305,
M000334,D000334,2026-06-15 14:00:00,ISSUE,SKU013,B0013,L013,4,O00306,
M000335,D000335,2026-06-15 14:00:00,ISSUE,SKU014,B0014,L014,2,O00307,
M000336,D000336,2026-06-15 14:00:00,ISSUE,SKU018,B0018,L018,6,O00308,
M000337,D000337,2026-06-15 14:00:00,ISSUE,SKU021,B0021,L021,1,O00309,
M000338,D000338,2026-06-15 14:00:00,ISSUE,SKU023,B0023,L023,4,O00310,
M000339,D000339,2026-06-15 14:00:00,ISSUE,SKU001,B0001,L001,3,O00311,
M000340,D000340,2026-06-15 14:00:00,ISSUE,SKU002,B0002,L002,7,O00312,
M000341,D000341,2026-06-15 14:00:00,ISSUE,SKU004,B0004,L004,1,O00313,
M000342,D000342,2026-06-15 14:00:00,ISSUE,SKU008,B0008,L008,6,O00314,
M000343,D000343,2026-06-15 14:00:00,ISSUE,SKU009,B0009,L009,4,O00315,
M000344,D000344,2026-06-15 14:00:00,ISSUE,SKU014,B0014,L014,3,O00316,
M000345,D000345,2026-06-15 14:00:00,ISSUE,SKU016,B0016,L016,7,O00317,
M000346,D000346,2026-06-15 14:00:00,ISSUE,SKU018,B0018,L018,1,O00318,
M000347,D000347,2026-06-15 14:00:00,ISSUE,SKU020,B0020,L020,6,O00319,
M000348,D000348,2026-06-15 14:00:00,ISSUE,SKU023,B0023,L023,1,O00320,
M000349,D000349,2026-06-15 14:00:00,ISSUE,SKU025,B0025,L025,1,O00321,
M000350,D000350,2026-06-15 14:00:00,ISSUE,SKU028,B0028,L028,4,O00322,
M000351,D000351,2026-06-15 14:00:00,ISSUE,SKU001,B0001,L001,3,O00323,
M000352,D000352,2026-06-15 14:00:00,ISSUE,SKU002,B0002,L002,4,O00324,
M000353,D000353,2026-06-15 14:00:00,ISSUE,SKU004,B0004,L004,3,O00326,
M000354,D000354,2026-06-15 14:00:00,ISSUE,SKU005,B0005,L005,2,O00327,
M000355,D000355,2026-06-15 14:00:00,ISSUE,SKU011,B0011,L011,4,O00328,
M000356,D000356,2026-06-15 14:00:00,ISSUE,SKU012,B0012,L012,3,O00329,
M000357,D000357,2026-06-15 14:00:00,ISSUE,SKU014,B0014,L014,4,O00330,
M000358,D000358,2026-06-15 14:00:00,ISSUE,SKU018,B0018,L018,4,O00331,
M000359,D000359,2026-06-15 14:00:00,ISSUE,SKU020,B0020,L020,2,O00332,
M000360,D000360,2026-06-15 14:00:00,ISSUE,SKU025,B0025,L025,4,O00333,
M000361,D000361,2026-06-15 14:00:00,ISSUE,SKU028,B0028,L028,2,O00334,
M000362,D000362,2026-06-16 08:00:00,RECEIPT,SKU001,B0031,L001,80,,R0001
M000363,D000363,2026-06-16 08:00:00,RECEIPT,SKU002,B0032,L002,81,,R0002
M000364,D000364,2026-06-16 08:00:00,RECEIPT,SKU003,B0033,L003,67,,R0003
M000365,D000365,2026-06-16 08:00:00,RECEIPT,SKU004,B0034,L004,68,,R0004
M000366,D000366,2026-06-16 08:00:00,RECEIPT,SKU005,B0035,L005,99,,R0005
M000367,D000367,2026-06-16 08:00:00,RECEIPT,SKU006,B0036,L006,78,,R0006
M000368,D000368,2026-06-16 08:00:00,RECEIPT,SKU007,B0037,L007,99,,R0007
M000369,D000369,2026-06-16 08:00:00,RECEIPT,SKU008,B0038,L008,92,,R0008
M000370,D000370,2026-06-16 08:00:00,RECEIPT,SKU009,B0039,L009,76,,R0009
M000371,D000371,2026-06-16 08:00:00,RECEIPT,SKU010,B0040,L010,86,,R0010
M000372,D000372,2026-06-16 08:00:00,RECEIPT,SKU011,B0041,L011,80,,R0011
M000373,D000373,2026-06-16 08:00:00,RECEIPT,SKU012,B0042,L012,60,,R0012
M000374,D000374,2026-06-16 08:00:00,RECEIPT,SKU013,B0043,L013,68,,R0013
M000375,D000375,2026-06-16 08:00:00,RECEIPT,SKU014,B0044,L014,82,,R0014
M000376,D000376,2026-06-16 08:00:00,RECEIPT,SKU015,B0045,L015,68,,R0015
M000377,D000377,2026-06-16 08:00:00,RECEIPT,SKU016,B0046,L016,83,,R0016
M000378,D000378,2026-06-16 08:00:00,RECEIPT,SKU017,B0047,L017,92,,R0017
M000379,D000379,2026-06-16 08:00:00,RECEIPT,SKU018,B0048,L018,79,,R0018
M000380,D000380,2026-06-16 08:00:00,RECEIPT,SKU019,B0049,L019,99,,R0019
M000381,D000381,2026-06-16 08:00:00,RECEIPT,SKU020,B0050,L020,68,,R0020
M000382,D000382,2026-06-16 08:00:00,RECEIPT,SKU021,B0051,L021,87,,R0021
M000383,D000383,2026-06-16 08:00:00,RECEIPT,SKU022,B0052,L022,84,,R0022
M000384,D000384,2026-06-16 08:00:00,RECEIPT,SKU023,B0053,L023,78,,R0023
M000385,D000385,2026-06-16 08:00:00,RECEIPT,SKU024,B0054,L024,74,,R0024
M000386,D000386,2026-06-16 08:00:00,RECEIPT,SKU025,B0055,L025,67,,R0025
M000387,D000387,2026-06-16 08:00:00,RECEIPT,SKU026,B0056,L026,77,,R0026
M000388,D000388,2026-06-16 08:00:00,RECEIPT,SKU027,B0057,L027,73,,R0027
M000389,D000389,2026-06-16 08:00:00,RECEIPT,SKU028,B0058,L028,71,,R0028
M000390,D000390,2026-06-16 14:00:00,ISSUE,SKU002,B0002,L002,2,O00335,
M000391,D000391,2026-06-16 14:00:00,ISSUE,SKU003,B0033,L003,2,O00336,
M000392,D000392,2026-06-16 14:00:00,ISSUE,SKU005,B0005,L005,2,O00337,
M000393,D000393,2026-06-16 14:00:00,ISSUE,SKU006,B0036,L006,3,O00338,
M000394,D000394,2026-06-16 14:00:00,ISSUE,SKU007,B0037,L007,4,O00339,
M000395,D000395,2026-06-16 14:00:00,ISSUE,SKU009,B0039,L009,2,O00340,
M000396,D000396,2026-06-16 14:00:00,ISSUE,SKU011,B0041,L011,2,O00341,
M000397,D000397,2026-06-16 14:00:00,ISSUE,SKU014,B0014,L014,1,O00342,
M000398,D000398,2026-06-16 14:00:00,ISSUE,SKU016,B0016,L016,4,O00343,
M000399,D000399,2026-06-16 14:00:00,ISSUE,SKU017,B0017,L017,1,O00344,
M000400,D000400,2026-06-16 14:00:00,ISSUE,SKU020,B0020,L020,4,O00345,
M000401,D000401,2026-06-16 14:00:00,ISSUE,SKU021,B0021,L021,2,O00346,
M000402,D000402,2026-06-16 14:00:00,ISSUE,SKU024,B0024,L024,1,O00347,
M000403,D000403,2026-06-16 14:00:00,ISSUE,SKU026,B0026,L026,1,O00348,
M000404,D000404,2026-06-16 14:00:00,ISSUE,SKU027,B0027,L027,1,O00349,
M000405,D000405,2026-06-16 14:00:00,ISSUE,SKU003,B0033,L003,4,O00350,
M000406,D000406,2026-06-16 14:00:00,ISSUE,SKU004,B0034,L004,2,O00351,
M000407,D000407,2026-06-16 14:00:00,ISSUE,SKU008,B0008,L008,5,O00352,
M000408,D000408,2026-06-16 14:00:00,ISSUE,SKU012,B0012,L012,1,O00353,
M000409,D000409,2026-06-16 14:00:00,ISSUE,SKU015,B0045,L015,1,O00354,
M000410,D000410,2026-06-16 14:00:00,ISSUE,SKU016,B0016,L016,1,O00355,
M000411,D000411,2026-06-16 14:00:00,ISSUE,SKU022,B0022,L022,5,O00356,
M000412,D000412,2026-06-16 14:00:00,ISSUE,SKU024,B0024,L024,2,O00357,
M000413,D000413,2026-06-16 14:00:00,ISSUE,SKU001,B0031,L001,1,O00358,
M000414,D000414,2026-06-16 14:00:00,ISSUE,SKU003,B0033,L003,6,O00359,
M000415,D000415,2026-06-16 14:00:00,ISSUE,SKU004,B0034,L004,2,O00360,
M000416,D000416,2026-06-16 14:00:00,ISSUE,SKU006,B0036,L006,5,O00361,
M000417,D000417,2026-06-16 14:00:00,ISSUE,SKU016,B0016,L016,6,O00362,
M000418,D000418,2026-06-16 14:00:00,ISSUE,SKU018,B0048,L018,5,O00363,
M000419,D000419,2026-06-16 14:00:00,ISSUE,SKU020,B0020,L020,5,O00364,
M000420,D000420,2026-06-16 14:00:00,ISSUE,SKU022,B0022,L022,2,O00365,
M000421,D000421,2026-06-16 14:00:00,ISSUE,SKU023,B0023,L023,2,O00366,
M000422,D000422,2026-06-16 14:00:00,ISSUE,SKU025,B0025,L025,2,O00367,
M000423,D000423,2026-06-16 14:00:00,ISSUE,SKU028,B0028,L028,2,O00368,
M000424,D000424,2026-06-16 14:00:00,ISSUE,SKU001,B0031,L001,6,O00369,
M000425,D000425,2026-06-16 14:00:00,ISSUE,SKU002,B0002,L002,4,O00370,
M000426,D000426,2026-06-16 14:00:00,ISSUE,SKU003,B0033,L003,3,O00371,
M000427,D000427,2026-06-16 14:00:00,ISSUE,SKU004,B0034,L004,7,O00372,
M000428,D000428,2026-06-16 14:00:00,ISSUE,SKU006,B0036,L006,6,O00373,
M000429,D000429,2026-06-16 14:00:00,ISSUE,SKU009,B0039,L009,7,O00374,
M000430,D000430,2026-06-16 14:00:00,ISSUE,SKU011,B0041,L011,1,O00375,
M000431,D000431,2026-06-16 14:00:00,ISSUE,SKU014,B0014,L014,3,O00376,
M000432,D000432,2026-06-16 14:00:00,ISSUE,SKU015,B0045,L015,3,O00377,
M000433,D000433,2026-06-16 14:00:00,ISSUE,SKU022,B0022,L022,7,O00378,
M000434,D000434,2026-06-16 14:00:00,ISSUE,SKU025,B0025,L025,3,O00379,
M000435,D000435,2026-06-16 14:00:00,ISSUE,SKU003,B0033,L003,3,O00380,
M000436,D000436,2026-06-16 14:00:00,ISSUE,SKU004,B0034,L004,4,O00381,
M000437,D000437,2026-06-16 14:00:00,ISSUE,SKU005,B0005,L005,3,O00382,
M000438,D000438,2026-06-16 14:00:00,ISSUE,SKU006,B0036,L006,4,O00383,
M000439,D000439,2026-06-16 14:00:00,ISSUE,SKU020,B0020,L020,3,O00384,
M000440,D000440,2026-06-16 14:00:00,ISSUE,SKU023,B0023,L023,2,O00385,
M000441,D000441,2026-06-16 14:00:00,ISSUE,SKU024,B0024,L024,4,O00386,
M000442,D000442,2026-06-17 14:00:00,ISSUE,SKU001,B0031,L001,3,O00387,
M000443,D000443,2026-06-17 14:00:00,ISSUE,SKU002,B0002,L002,3,O00388,
M000444,D000444,2026-06-17 14:00:00,ISSUE,SKU005,B0005,L005,2,O00389,
M000445,D000445,2026-06-17 14:00:00,ISSUE,SKU006,B0036,L006,1,O00390,
M000446,D000446,2026-06-17 14:00:00,ISSUE,SKU014,B0014,L014,4,O00391,
M000447,D000447,2026-06-17 14:00:00,ISSUE,SKU015,B0045,L015,1,O00392,
M000448,D000448,2026-06-17 14:00:00,ISSUE,SKU023,B0023,L023,4,O00393,
M000449,D000449,2026-06-17 14:00:00,ISSUE,SKU027,B0027,L027,2,O00394,
M000450,D000450,2026-06-17 14:00:00,ISSUE,SKU001,B0031,L001,3,O00395,
M000451,D000451,2026-06-17 14:00:00,ISSUE,SKU003,B0033,L003,2,O00396,
M000452,D000452,2026-06-17 14:00:00,ISSUE,SKU004,B0034,L004,4,O00397,
M000453,D000453,2026-06-17 14:00:00,ISSUE,SKU005,B0005,L005,1,O00398,
M000454,D000454,2026-06-17 14:00:00,ISSUE,SKU006,B0036,L006,5,O00399,
M000455,D000455,2026-06-17 14:00:00,ISSUE,SKU009,B0039,L009,2,O00400,
M000456,D000456,2026-06-17 14:00:00,ISSUE,SKU011,B0041,L011,1,O00401,
M000457,D000457,2026-06-17 14:00:00,ISSUE,SKU016,B0016,L016,3,O00402,
M000458,D000458,2026-06-17 14:00:00,ISSUE,SKU019,B0019,L019,1,O00403,
M000459,D000459,2026-06-17 14:00:00,ISSUE,SKU020,B0020,L020,5,O00404,
M000460,D000460,2026-06-17 14:00:00,ISSUE,SKU023,B0023,L023,3,O00405,
M000461,D000461,2026-06-17 14:00:00,ISSUE,SKU024,B0024,L024,2,O00406,
M000462,D000462,2026-06-17 14:00:00,ISSUE,SKU026,B0026,L026,3,O00407,
M000463,D000463,2026-06-17 14:00:00,ISSUE,SKU001,B0031,L001,2,O00408,
M000464,D000464,2026-06-17 14:00:00,ISSUE,SKU003,B0033,L003,4,O00409,
M000465,D000465,2026-06-17 14:00:00,ISSUE,SKU004,B0034,L004,5,O00410,
M000466,D000466,2026-06-17 14:00:00,ISSUE,SKU005,B0005,L005,2,O00411,
M000467,D000467,2026-06-17 14:00:00,ISSUE,SKU006,B0036,L006,2,O00412,
M000468,D000468,2026-06-17 14:00:00,ISSUE,SKU008,B0008,L008,6,O00413,
M000469,D000469,2026-06-17 14:00:00,ISSUE,SKU012,B0012,L012,6,O00414,
M000470,D000470,2026-06-17 14:00:00,ISSUE,SKU013,B0043,L013,4,O00415,
M000471,D000471,2026-06-17 14:00:00,ISSUE,SKU016,B0016,L016,5,O00416,
M000472,D000472,2026-06-17 14:00:00,ISSUE,SKU017,B0017,L017,4,O00417,
M000473,D000473,2026-06-17 14:00:00,ISSUE,SKU019,B0019,L019,4,O00418,
M000474,D000474,2026-06-17 14:00:00,ISSUE,SKU020,B0020,L020,6,O00419,
M000475,D000475,2026-06-17 14:00:00,ISSUE,SKU021,B0021,L021,1,O00420,
M000476,D000476,2026-06-17 14:00:00,ISSUE,SKU022,B0022,L022,5,O00421,
M000477,D000477,2026-06-17 14:00:00,ISSUE,SKU024,B0024,L024,4,O00422,
M000478,D000478,2026-06-17 14:00:00,ISSUE,SKU001,B0031,L001,7,O00423,
M000479,D000479,2026-06-17 14:00:00,ISSUE,SKU003,B0033,L003,3,O00424,
M000480,D000480,2026-06-17 14:00:00,ISSUE,SKU004,B0034,L004,7,O00425,
M000481,D000481,2026-06-17 14:00:00,ISSUE,SKU011,B0041,L011,7,O00426,
M000482,D000482,2026-06-17 14:00:00,ISSUE,SKU012,B0012,L012,6,O00427,
M000483,D000483,2026-06-17 14:00:00,ISSUE,SKU020,B0020,L020,7,O00428,
M000484,D000484,2026-06-17 14:00:00,ISSUE,SKU021,B0021,L021,4,O00429,
M000485,D000485,2026-06-17 14:00:00,ISSUE,SKU003,B0033,L003,2,O00430,
M000486,D000486,2026-06-17 14:00:00,ISSUE,SKU004,B0034,L004,4,O00431,
M000487,D000487,2026-06-17 14:00:00,ISSUE,SKU008,B0008,L008,1,O00432,
M000488,D000488,2026-06-17 14:00:00,ISSUE,SKU011,B0041,L011,4,O00433,
M000489,D000489,2026-06-17 14:00:00,ISSUE,SKU012,B0012,L012,4,O00434,
M000490,D000490,2026-06-17 14:00:00,ISSUE,SKU014,B0014,L014,3,O00435,
M000491,D000491,2026-06-17 14:00:00,ISSUE,SKU015,B0045,L015,3,O00436,
M000492,D000492,2026-06-17 14:00:00,ISSUE,SKU019,B0019,L019,2,O00437,
M000493,D000493,2026-06-17 14:00:00,ISSUE,SKU024,B0024,L024,2,O00438,
M000494,D000494,2026-06-17 14:00:00,ISSUE,SKU025,B0025,L025,4,O00439,
M000495,D000495,2026-06-17 14:00:00,ISSUE,SKU026,B0026,L026,1,O00440,
M000496,D000496,2026-06-18 14:00:00,ISSUE,SKU001,B0031,L001,2,O00441,
M000497,D000497,2026-06-18 14:00:00,ISSUE,SKU002,B0002,L002,1,O00442,
M000498,D000498,2026-06-18 14:00:00,ISSUE,SKU003,B0033,L003,2,O00443,
M000499,D000499,2026-06-18 14:00:00,ISSUE,SKU004,B0034,L004,2,O00444,
M000500,D000500,2026-06-18 14:00:00,ISSUE,SKU006,B0036,L006,2,O00445,
M000501,D000501,2026-06-18 14:00:00,ISSUE,SKU008,B0008,L008,2,O00446,
M000502,D000502,2026-06-18 14:00:00,ISSUE,SKU015,B0045,L015,4,O00447,
M000503,D000503,2026-06-18 14:00:00,ISSUE,SKU017,B0017,L017,2,O00448,
M000504,D000504,2026-06-18 14:00:00,ISSUE,SKU018,B0048,L018,2,O00449,
M000505,D000505,2026-06-18 14:00:00,ISSUE,SKU025,B0025,L025,2,O00450,
M000506,D000506,2026-06-18 14:00:00,ISSUE,SKU001,B0031,L001,5,O00451,
M000507,D000507,2026-06-18 14:00:00,ISSUE,SKU002,B0002,L002,3,O00452,
M000508,D000508,2026-06-18 14:00:00,ISSUE,SKU004,B0034,L004,2,O00453,
M000509,D000509,2026-06-18 14:00:00,ISSUE,SKU005,B0035,L005,4,O00454,
M000510,D000510,2026-06-18 14:00:00,ISSUE,SKU006,B0036,L006,5,O00455,
M000511,D000511,2026-06-18 14:00:00,ISSUE,SKU012,B0012,L012,3,O00456,
M000512,D000512,2026-06-18 14:00:00,ISSUE,SKU014,B0014,L014,3,O00457,
M000513,D000513,2026-06-18 14:00:00,ISSUE,SKU015,B0045,L015,1,O00458,
M000514,D000514,2026-06-18 14:00:00,ISSUE,SKU019,B0019,L019,1,O00459,
M000515,D000515,2026-06-18 14:00:00,ISSUE,SKU020,B0020,L020,3,O00460,
M000516,D000516,2026-06-18 14:00:00,ISSUE,SKU025,B0025,L025,1,O00461,
M000517,D000517,2026-06-18 14:00:00,ISSUE,SKU027,B0027,L027,2,O00462,
M000518,D000518,2026-06-18 14:00:00,ISSUE,SKU002,B0002,L002,5,O00463,
M000519,D000519,2026-06-18 14:00:00,ISSUE,SKU003,B0033,L003,5,O00464,
M000520,D000520,2026-06-18 14:00:00,ISSUE,SKU004,B0034,L004,6,O00465,
M000521,D000521,2026-06-18 14:00:00,ISSUE,SKU005,B0035,L005,6,O00466,
M000522,D000522,2026-06-18 14:00:00,ISSUE,SKU009,B0039,L009,1,O00467,
M000523,D000523,2026-06-18 14:00:00,ISSUE,SKU011,B0041,L011,5,O00468,
M000524,D000524,2026-06-18 14:00:00,ISSUE,SKU022,B0022,L022,6,O00469,
M000525,D000525,2026-06-18 14:00:00,ISSUE,SKU027,B0027,L027,2,O00470,
M000526,D000526,2026-06-18 14:00:00,ISSUE,SKU001,B0031,L001,4,O00471,
M000527,D000527,2026-06-18 14:00:00,ISSUE,SKU003,B0033,L003,1,O00472,
M000528,D000528,2026-06-18 14:00:00,ISSUE,SKU004,B0034,L004,6,O00473,
M000529,D000529,2026-06-18 14:00:00,ISSUE,SKU005,B0035,L005,3,O00474,
M000530,D000530,2026-06-18 14:00:00,ISSUE,SKU006,B0036,L006,7,O00475,
M000531,D000531,2026-06-18 14:00:00,ISSUE,SKU015,B0045,L015,4,O00476,
M000532,D000532,2026-06-18 14:00:00,ISSUE,SKU025,B0025,L025,6,O00477,
M000533,D000533,2026-06-18 14:00:00,ISSUE,SKU001,B0031,L001,4,O00478,
M000534,D000534,2026-06-18 14:00:00,ISSUE,SKU002,B0002,L002,3,O00479,
M000535,D000535,2026-06-18 14:00:00,ISSUE,SKU002,B0032,L002,1,O00479,
M000536,D000536,2026-06-18 14:00:00,ISSUE,SKU003,B0033,L003,4,O00480,
M000537,D000537,2026-06-18 14:00:00,ISSUE,SKU004,B0034,L004,3,O00481,
M000538,D000538,2026-06-18 14:00:00,ISSUE,SKU005,B0035,L005,4,O00482,
M000539,D000539,2026-06-18 14:00:00,ISSUE,SKU013,B0043,L013,4,O00483,
M000540,D000540,2026-06-18 14:00:00,ISSUE,SKU015,B0045,L015,1,O00484,
M000541,D000541,2026-06-18 14:00:00,ISSUE,SKU018,B0048,L018,3,O00485,
M000542,D000542,2026-06-18 14:00:00,ISSUE,SKU019,B0019,L019,1,O00486,
M000543,D000543,2026-06-18 14:00:00,ISSUE,SKU020,B0020,L020,4,O00487,
M000544,D000544,2026-06-18 14:00:00,ISSUE,SKU021,B0021,L021,4,O00488,
M000545,D000545,2026-06-18 14:00:00,ISSUE,SKU022,B0022,L022,3,O00489,
M000546,D000546,2026-06-19 14:00:00,ISSUE,SKU002,B0032,L002,2,O00490,
M000547,D000547,2026-06-19 14:00:00,ISSUE,SKU004,B0034,L004,1,O00491,
M000548,D000548,2026-06-19 14:00:00,ISSUE,SKU005,B0035,L005,3,O00492,
M000549,D000549,2026-06-19 14:00:00,ISSUE,SKU009,B0039,L009,1,O00493,
M000550,D000550,2026-06-19 14:00:00,ISSUE,SKU016,B0016,L016,2,O00494,
M000551,D000551,2026-06-19 14:00:00,ISSUE,SKU017,B0017,L017,2,O00495,
M000552,D000552,2026-06-19 14:00:00,ISSUE,SKU023,B0023,L023,2,O00496,
M000553,D000553,2026-06-19 14:00:00,ISSUE,SKU001,B0031,L001,2,O00497,
M000554,D000554,2026-06-19 14:00:00,ISSUE,SKU005,B0035,L005,1,O00498,
M000555,D000555,2026-06-19 14:00:00,ISSUE,SKU007,B0037,L007,1,O00499,
M000556,D000556,2026-06-19 14:00:00,ISSUE,SKU009,B0039,L009,5,O00500,
M000557,D000557,2026-06-19 14:00:00,ISSUE,SKU011,B0041,L011,2,O00501,
M000558,D000558,2026-06-19 14:00:00,ISSUE,SKU012,B0012,L012,4,O00502,
M000559,D000559,2026-06-19 14:00:00,ISSUE,SKU016,B0016,L016,3,O00503,
M000560,D000560,2026-06-19 14:00:00,ISSUE,SKU020,B0020,L020,1,O00504,
M000561,D000561,2026-06-19 14:00:00,ISSUE,SKU001,B0031,L001,1,O00505,
M000562,D000562,2026-06-19 14:00:00,ISSUE,SKU003,B0033,L003,2,O00506,
M000563,D000563,2026-06-19 14:00:00,ISSUE,SKU005,B0035,L005,2,O00507,
M000564,D000564,2026-06-19 14:00:00,ISSUE,SKU006,B0036,L006,1,O00508,
M000565,D000565,2026-06-19 14:00:00,ISSUE,SKU009,B0039,L009,6,O00509,
M000566,D000566,2026-06-19 14:00:00,ISSUE,SKU012,B0012,L012,6,O00510,
M000567,D000567,2026-06-19 14:00:00,ISSUE,SKU023,B0023,L023,1,O00511,
M000568,D000568,2026-06-19 14:00:00,ISSUE,SKU025,B0025,L025,6,O00512,
M000569,D000569,2026-06-19 14:00:00,ISSUE,SKU026,B0026,L026,2,O00513,
M000570,D000570,2026-06-19 14:00:00,ISSUE,SKU027,B0027,L027,6,O00514,
M000571,D000571,2026-06-19 14:00:00,ISSUE,SKU002,B0032,L002,7,O00515,
M000572,D000572,2026-06-19 14:00:00,ISSUE,SKU003,B0033,L003,4,O00516,
M000573,D000573,2026-06-19 14:00:00,ISSUE,SKU004,B0034,L004,4,O00517,
M000574,D000574,2026-06-19 14:00:00,ISSUE,SKU005,B0035,L005,7,O00518,
M000575,D000575,2026-06-19 14:00:00,ISSUE,SKU006,B0036,L006,3,O00519,
M000576,D000576,2026-06-19 14:00:00,ISSUE,SKU014,B0014,L014,4,O00520,
M000577,D000577,2026-06-19 14:00:00,ISSUE,SKU021,B0021,L021,7,O00521,
M000578,D000578,2026-06-19 14:00:00,ISSUE,SKU027,B0027,L027,7,O00522,
M000579,D000579,2026-06-19 14:00:00,ISSUE,SKU028,B0028,L028,1,O00523,
M000580,D000580,2026-06-19 14:00:00,ISSUE,SKU001,B0031,L001,4,O00524,
M000581,D000581,2026-06-19 14:00:00,ISSUE,SKU002,B0032,L002,2,O00525,
M000582,D000582,2026-06-19 14:00:00,ISSUE,SKU003,B0033,L003,1,O00526,
M000583,D000583,2026-06-19 14:00:00,ISSUE,SKU004,B0034,L004,3,O00527,
M000584,D000584,2026-06-19 14:00:00,ISSUE,SKU016,B0016,L016,1,O00528,
M000585,D000585,2026-06-19 14:00:00,ISSUE,SKU019,B0019,L019,4,O00529,
M000586,D000586,2026-06-20 14:00:00,ISSUE,SKU001,B0031,L001,4,O00530,
M000587,D000587,2026-06-20 14:00:00,ISSUE,SKU003,B0033,L003,3,O00531,
M000588,D000588,2026-06-20 14:00:00,ISSUE,SKU005,B0035,L005,5,O00532,
M000589,D000589,2026-06-20 14:00:00,ISSUE,SKU006,B0036,L006,3,O00533,
M000590,D000590,2026-06-20 14:00:00,ISSUE,SKU008,B0008,L008,4,O00534,
M000591,D000591,2026-06-20 14:00:00,ISSUE,SKU014,B0014,L014,4,O00535,
M000592,D000592,2026-06-20 14:00:00,ISSUE,SKU016,B0016,L016,3,O00536,
M000593,D000593,2026-06-20 14:00:00,ISSUE,SKU019,B0019,L019,3,O00537,
M000594,D000594,2026-06-20 14:00:00,ISSUE,SKU020,B0020,L020,4,O00538,
M000595,D000595,2026-06-20 14:00:00,ISSUE,SKU027,B0027,L027,2,O00539,
M000596,D000596,2026-06-20 14:00:00,ISSUE,SKU028,B0028,L028,1,O00540,
M000597,D000597,2026-06-20 14:00:00,ISSUE,SKU001,B0031,L001,1,O00541,
M000598,D000598,2026-06-20 14:00:00,ISSUE,SKU003,B0033,L003,4,O00542,
M000599,D000599,2026-06-20 14:00:00,ISSUE,SKU007,B0037,L007,3,O00543,
M000600,D000600,2026-06-20 14:00:00,ISSUE,SKU009,B0039,L009,4,O00544,
M000601,D000601,2026-06-20 14:00:00,ISSUE,SKU011,B0041,L011,6,O00545,
M000602,D000602,2026-06-20 14:00:00,ISSUE,SKU012,B0012,L012,4,O00546,
M000603,D000603,2026-06-20 14:00:00,ISSUE,SKU015,B0045,L015,1,O00547,
M000604,D000604,2026-06-20 14:00:00,ISSUE,SKU016,B0016,L016,1,O00548,
M000605,D000605,2026-06-20 14:00:00,ISSUE,SKU019,B0019,L019,5,O00549,
M000606,D000606,2026-06-20 14:00:00,ISSUE,SKU020,B0020,L020,1,O00550,
