order_line_id,order_id,order_time,store_id,sku,requested_qty,promised_ship_time,actual_ship_time
O00232,ORD004S5,2026-06-13 10:00:00,S5,SKU005,6,2026-06-13 18:00:00,2026-06-13 14:00:00
O00233,ORD004S5,2026-06-13 10:00:00,S5,SKU013,2,2026-06-13 18:00:00,2026-06-13 14:00:00
O00234,ORD004S5,2026-06-13 10:00:00,S5,SKU020,6,2026-06-13 18:00:00,2026-06-13 14:00:00
O00235,ORD004S5,2026-06-13 10:00:00,S5,SKU024,4,2026-06-13 18:00:00,2026-06-13 14:00:00
O00236,ORD004S5,2026-06-13 10:00:00,S5,SKU027,1,2026-06-13 18:00:00,2026-06-13 14:00:00
O00237,ORD004S5,2026-06-13 10:00:00,S5,SKU028,6,2026-06-13 18:00:00,2026-06-13 14:00:00
O00238,ORD005S1,2026-06-14 10:00:00,S1,SKU001,4,2026-06-14 18:00:00,2026-06-14 14:00:00
O00239,ORD005S1,2026-06-14 10:00:00,S1,SKU002,3,2026-06-14 18:00:00,2026-06-14 14:00:00
O00240,ORD005S1,2026-06-14 10:00:00,S1,SKU003,5,2026-06-14 18:00:00,2026-06-14 14:00:00
O00241,ORD005S1,2026-06-14 10:00:00,S1,SKU004,1,2026-06-14 18:00:00,2026-06-14 14:00:00
O00242,ORD005S1,2026-06-14 10:00:00,S1,SKU005,5,2026-06-14 18:00:00,2026-06-14 14:00:00
O00243,ORD005S1,2026-06-14 10:00:00,S1,SKU009,3,2026-06-14 18:00:00,2026-06-14 14:00:00
O00244,ORD005S1,2026-06-14 10:00:00,S1,SKU012,4,2026-06-14 18:00:00,2026-06-14 14:00:00
O00245,ORD005S1,2026-06-14 10:00:00,S1,SKU013,2,2026-06-14 18:00:00,2026-06-14 14:00:00
O00246,ORD005S1,2026-06-14 10:00:00,S1,SKU015,2,2026-06-14 18:00:00,2026-06-14 14:00:00
O00247,ORD005S1,2026-06-14 10:00:00,S1,SKU017,2,2026-06-14 18:00:00,2026-06-14 14:00:00
O00248,ORD005S1,2026-06-14 10:00:00,S1,SKU023,4,2026-06-14 18:00:00,2026-06-14 14:00:00
O00249,ORD005S1,2026-06-14 10:00:00,S1,SKU025,2,2026-06-14 18:00:00,2026-06-14 14:00:00
O00250,ORD005S2,2026-06-14 10:00:00,S2,SKU002,3,2026-06-14 18:00:00,2026-06-14 14:00:00
O00251,ORD005S2,2026-06-14 10:00:00,S2,SKU003,5,2026-06-14 18:00:00,2026-06-14 14:00:00
O00252,ORD005S2,2026-06-14 10:00:00,S2,SKU005,4,2026-06-14 18:00:00,2026-06-14 14:00:00
O00253,ORD005S2,2026-06-14 10:00:00,S2,SKU007,4,2026-06-14 18:00:00,2026-06-14 14:00:00
O00254,ORD005S2,2026-06-14 10:00:00,S2,SKU008,5,2026-06-14 18:00:00,2026-06-14 14:00:00
O00255,ORD005S2,2026-06-14 10:00:00,S2,SKU009,1,2026-06-14 18:00:00,2026-06-14 14:00:00
O00256,ORD005S2,2026-06-14 10:00:00,S2,SKU011,3,2026-06-14 18:00:00,2026-06-14 14:00:00
O00257,ORD005S3,2026-06-14 10:00:00,S3,SKU001,2,2026-06-14 18:00:00,2026-06-14 14:00:00
O00258,ORD005S3,2026-06-14 10:00:00,S3,SKU003,3,2026-06-14 18:00:00,2026-06-14 14:00:00
O00259,ORD005S3,2026-06-14 10:00:00,S3,SKU006,6,2026-06-14 18:00:00,2026-06-14 14:00:00
O00260,ORD005S3,2026-06-14 10:00:00,S3,SKU009,6,2026-06-14 18:00:00,2026-06-14 14:00:00
O00261,ORD005S3,2026-06-14 10:00:00,S3,SKU012,3,2026-06-14 18:00:00,2026-06-14 14:00:00
O00262,ORD005S3,2026-06-14 10:00:00,S3,SKU017,3,2026-06-14 18:00:00,2026-06-14 14:00:00
O00263,ORD005S3,2026-06-14 10:00:00,S3,SKU021,5,2026-06-14 18:00:00,2026-06-14 14:00:00
O00264,ORD005S4,2026-06-14 10:00:00,S4,SKU001,2,2026-06-14 18:00:00,2026-06-14 14:00:00
O00265,ORD005S4,2026-06-14 10:00:00,S4,SKU002,7,2026-06-14 18:00:00,2026-06-14 14:00:00
O00266,ORD005S4,2026-06-14 10:00:00,S4,SKU003,7,2026-06-14 18:00:00,2026-06-14 14:00:00
O00267,ORD005S4,2026-06-14 10:00:00,S4,SKU006,4,2026-06-14 18:00:00,2026-06-14 14:00:00
O00268,ORD005S4,2026-06-14 10:00:00,S4,SKU021,4,2026-06-14 18:00:00,2026-06-14 14:00:00
O00269,ORD005S5,2026-06-14 10:00:00,S5,SKU001,1,2026-06-14 18:00:00,2026-06-14 14:00:00
O00270,ORD005S5,2026-06-14 10:00:00,S5,SKU002,1,2026-06-14 18:00:00,2026-06-14 14:00:00
O00271,ORD005S5,2026-06-14 10:00:00,S5,SKU003,5,2026-06-14 18:00:00,2026-06-14 14:00:00
O00272,ORD005S5,2026-06-14 10:00:00,S5,SKU004,6,2026-06-14 18:00:00,2026-06-14 14:00:00
O00273,ORD005S5,2026-06-14 10:00:00,S5,SKU005,4,2026-06-14 18:00:00,2026-06-14 14:00:00
O00274,ORD005S5,2026-06-14 10:00:00,S5,SKU017,4,2026-06-14 18:00:00,2026-06-14 14:00:00
O00275,ORD005S5,2026-06-14 10:00:00,S5,SKU019,1,2026-06-14 18:00:00,2026-06-14 14:00:00
O00276,ORD005S5,2026-06-14 10:00:00,S5,SKU021,5,2026-06-14 18:00:00,2026-06-14 14:00:00
O00277,ORD005S5,2026-06-14 10:00:00,S5,SKU027,1,2026-06-14 18:00:00,2026-06-14 14:00:00
O00278,ORD006S1,2026-06-15 10:00:00,S1,SKU001,1,2026-06-15 18:00:00,2026-06-15 14:00:00
O00279,ORD006S1,2026-06-15 10:00:00,S1,SKU004,1,2026-06-15 18:00:00,2026-06-15 14:00:00
O00280,ORD006S1,2026-06-15 10:00:00,S1,SKU009,1,2026-06-15 18:00:00,2026-06-15 14:00:00
O00281,ORD006S1,2026-06-15 10:00:00,S1,SKU022,2,2026-06-15 18:00:00,2026-06-15 14:00:00
O00282,ORD006S1,2026-06-15 10:00:00,S1,SKU023,1,2026-06-15 18:00:00,2026-06-15 14:00:00
O00283,ORD006S1,2026-06-15 10:00:00,S1,SKU025,2,2026-06-15 18:00:00,2026-06-15 14:00:00
O00284,ORD006S2,2026-06-15 10:00:00,S2,SKU001,3,2026-06-15 18:00:00,2026-06-15 14:00:00
O00285,ORD006S2,2026-06-15 10:00:00,S2,SKU002,5,2026-06-15 18:00:00,2026-06-15 14:00:00
O00286,ORD006S2,2026-06-15 10:00:00,S2,SKU003,1,2026-06-15 18:00:00,
O00287,ORD006S2,2026-06-15 10:00:00,S2,SKU005,1,2026-06-15 18:00:00,2026-06-15 14:00:00
O00288,ORD006S2,2026-06-15 10:00:00,S2,SKU006,5,2026-06-15 18:00:00,2026-06-15 14:00:00
O00289,ORD006S2,2026-06-15 10:00:00,S2,SKU007,3,2026-06-15 18:00:00,2026-06-15 14:00:00
O00290,ORD006S2,2026-06-15 10:00:00,S2,SKU009,5,2026-06-15 18:00:00,2026-06-15 14:00:00
O00291,ORD006S2,2026-06-15 10:00:00,S2,SKU014,5,2026-06-15 18:00:00,2026-06-15 14:00:00
O00292,ORD006S2,2026-06-15 10:00:00,S2,SKU015,1,2026-06-15 18:00:00,2026-06-15 14:00:00
O00293,ORD006S2,2026-06-15 10:00:00,S2,SKU017,3,2026-06-15 18:00:00,2026-06-15 14:00:00
O00294,ORD006S2,2026-06-15 10:00:00,S2,SKU020,2,2026-06-15 18:00:00,2026-06-15 14:00:00
O00295,ORD006S2,2026-06-15 10:00:00,S2,SKU021,3,2026-06-15 18:00:00,2026-06-15 14:00:00
O00296,ORD006S2,2026-06-15 10:00:00,S2,SKU025,2,2026-06-15 18:00:00,2026-06-15 14:00:00
O00297,ORD006S2,2026-06-15 10:00:00,S2,SKU027,2,2026-06-15 18:00:00,2026-06-15 14:00:00
O00298,ORD006S3,2026-06-15 10:00:00,S3,SKU001,6,2026-06-15 18:00:00,2026-06-15 14:00:00
O00299,ORD006S3,2026-06-15 10:00:00,S3,SKU002,1,2026-06-15 18:00:00,2026-06-15 14:00:00
O00300,ORD006S3,2026-06-15 10:00:00,S3,SKU003,2,2026-06-15 18:00:00,
O00301,ORD006S3,2026-06-15 10:00:00,S3,SKU004,6,2026-06-15 18:00:00,2026-06-15 14:00:00
O00302,ORD006S3,2026-06-15 10:00:00,S3,SKU005,2,2026-06-15 18:00:00,2026-06-15 14:00:00
O00303,ORD006S3,2026-06-15 10:00:00,S3,SKU006,5,2026-06-15 18:00:00,2026-06-15 14:00:00
O00304,ORD006S3,2026-06-15 10:00:00,S3,SKU007,6,2026-06-15 18:00:00,2026-06-15 14:00:00
O00305,ORD006S3,2026-06-15 10:00:00,S3,SKU011,6,2026-06-15 18:00:00,2026-06-15 14:00:00
O00306,ORD006S3,2026-06-15 10:00:00,S3,SKU013,4,2026-06-15 18:00:00,2026-06-15 14:00:00
O00307,ORD006S3,2026-06-15 10:00:00,S3,SKU014,2,2026-06-15 18:00:00,2026-06-15 14:00:00
O00308,ORD006S3,2026-06-15 10:00:00,S3,SKU018,6,2026-06-15 18:00:00,2026-06-15 14:00:00
O00309,ORD006S3,2026-06-15 10:00:00,S3,SKU021,1,2026-06-15 18:00:00,2026-06-15 14:00:00
O00310,ORD006S3,2026-06-15 10:00:00,S3,SKU023,4,2026-06-15 18:00:00,2026-06-15 14:00:00
O00311,ORD006S4,2026-06-15 10:00:00,S4,SKU001,3,2026-06-15 18:00:00,2026-06-15 14:00:00
O00312,ORD006S4,2026-06-15 10:00:00,S4,SKU002,7,2026-06-15 18:00:00,2026-06-15 14:00:00
O00313,ORD006S4,2026-06-15 10:00:00,S4,SKU004,1,2026-06-15 18:00:00,2026-06-15 14:00:00
O00314,ORD006S4,2026-06-15 10:00:00,S4,SKU008,6,2026-06-15 18:00:00,2026-06-15 14:00:00
O00315,ORD006S4,2026-06-15 10:00:00,S4,SKU009,4,2026-06-15 18:00:00,2026-06-15 14:00:00
O00316,ORD006S4,2026-06-15 10:00:00,S4,SKU014,3,2026-06-15 18:00:00,2026-06-15 14:00:00
O00317,ORD006S4,2026-06-15 10:00:00,S4,SKU016,7,2026-06-15 18:00:00,2026-06-15 14:00:00
O00318,ORD006S4,2026-06-15 10:00:00,S4,SKU018,1,2026-06-15 18:00:00,2026-06-15 14:00:00
O00319,ORD006S4,2026-06-15 10:00:00,S4,SKU020,6,2026-06-15 18:00:00,2026-06-15 14:00:00
O00320,ORD006S4,2026-06-15 10:00:00,S4,SKU023,1,2026-06-15 18:00:00,2026-06-15 14:00:00
O00321,ORD006S4,2026-06-15 10:00:00,S4,SKU025,1,2026-06-15 18:00:00,2026-06-15 14:00:00
O00322,ORD006S4,2026-06-15 10:00:00,S4,SKU028,4,2026-06-15 18:00:00,2026-06-15 14:00:00
O00323,ORD006S5,2026-06-15 10:00:00,S5,SKU001,3,2026-06-15 18:00:00,2026-06-15 14:00:00
O00324,ORD006S5,2026-06-15 10:00:00,S5,SKU002,4,2026-06-15 18:00:00,2026-06-15 14:00:00
O00325,ORD006S5,2026-06-15 10:00:00,S5,SKU003,3,2026-06-15 18:00:00,
O00326,ORD006S5,2026-06-15 10:00:00,S5,SKU004,3,2026-06-15 18:00:00,2026-06-15 14:00:00
O00327,ORD006S5,2026-06-15 10:00:00,S5,SKU005,2,2026-06-15 18:00:00,2026-06-15 14:00:00
O00328,ORD006S5,2026-06-15 10:00:00,S5,SKU011,4,2026-06-15 18:00:00,2026-06-15 14:00:00
O00329,ORD006S5,2026-06-15 10:00:00,S5,SKU012,3,2026-06-15 18:00:00,2026-06-15 14:00:00
O00330,ORD006S5,2026-06-15 10:00:00,S5,SKU014,4,2026-06-15 18:00:00,2026-06-15 14:00:00
O00331,ORD006S5,2026-06-15 10:00:00,S5,SKU018,4,2026-06-15 18:00:00,2026-06-15 14:00:00
O00332,ORD006S5,2026-06-15 10:00:00,S5,SKU020,2,2026-06-15 18:00:00,2026-06-15 14:00:00
O00333,ORD006S5,2026-06-15 10:00:00,S5,SKU025,4,2026-06-15 18:00:00,2026-06-15 14:00:00
O00334,ORD006S5,2026-06-15 10:00:00,S5,SKU028,2,2026-06-15 18:00:00,2026-06-15 14:00:00
O00335,ORD007S1,2026-06-16 10:00:00,S1,SKU002,2,2026-06-16 18:00:00,2026-06-16 14:00:00
O00336,ORD007S1,2026-06-16 10:00:00,S1,SKU003,2,2026-06-16 18:00:00,2026-06-16 14:00:00
O00337,ORD007S1,2026-06-16 10:00:00,S1,SKU005,2,2026-06-16 18:00:00,2026-06-16 14:00:00
O00338,ORD007S1,2026-06-16 10:00:00,S1,SKU006,3,2026-06-16 18:00:00,2026-06-16 14:00:00
O00339,ORD007S1,2026-06-16 10:00:00,S1,SKU007,4,2026-06-16 18:00:00,2026-06-16 14:00:00
O00340,ORD007S1,2026-06-16 10:00:00,S1,SKU009,2,2026-06-16 18:00:00,2026-06-16 14:00:00
O00341,ORD007S1,2026-06-16 10:00:00,S1,SKU011,2,2026-06-16 18:00:00,2026-06-16 14:00:00
O00342,ORD007S1,2026-06-16 10:00:00,S1,SKU014,1,2026-06-16 18:00:00,2026-06-16 14:00:00
O00343,ORD007S1,2026-06-16 10:00:00,S1,SKU016,4,2026-06-16 18:00:00,2026-06-16 14:00:00
O00344,ORD007S1,2026-06-16 10:00:00,S1,SKU017,1,2026-06-16 18:00:00,2026-06-16 14:00:00
O00345,ORD007S1,2026-06-16 10:00:00,S1,SKU020,4,2026-06-16 18:00:00,2026-06-16 14:00:00
O00346,ORD007S1,2026-06-16 10:00:00,S1,SKU021,2,2026-06-16 18:00:00,2026-06-16 14:00:00
O00347,ORD007S1,2026-06-16 10:00:00,S1,SKU024,1,2026-06-16 18:00:00,2026-06-16 14:00:00
O00348,ORD007S1,2026-06-16 10:00:00,S1,SKU026,1,2026-06-16 18:00:00,2026-06-16 14:00:00
O00349,ORD007S1,2026-06-16 10:00:00,S1,SKU027,1,2026-06-16 18:00:00,2026-06-16 14:00:00
O00350,ORD007S2,2026-06-16 10:00:00,S2,SKU003,4,2026-06-16 18:00:00,2026-06-16 14:00:00
O00351,ORD007S2,2026-06-16 10:00:00,S2,SKU004,2,2026-06-16 18:00:00,2026-06-16 14:00:00
O00352,ORD007S2,2026-06-16 10:00:00,S2,SKU008,5,2026-06-16 18:00:00,2026-06-16 14:00:00
O00353,ORD007S2,2026-06-16 10:00:00,S2,SKU012,1,2026-06-16 18:00:00,2026-06-16 14:00:00
O00354,ORD007S2,2026-06-16 10:00:00,S2,SKU015,1,2026-06-16 18:00:00,2026-06-16 14:00:00
O00355,ORD007S2,2026-06-16 10:00:00,S2,SKU016,1,2026-06-16 18:00:00,2026-06-16 14:00:00
O00356,ORD007S2,2026-06-16 10:00:00,S2,SKU022,5,2026-06-16 18:00:00,2026-06-16 14:00:00
O00357,ORD007S2,2026-06-16 10:00:00,S2,SKU024,2,2026-06-16 18:00:00,2026-06-16 14:00:00
O00358,ORD007S3,2026-06-16 10:00:00,S3,SKU001,1,2026-06-16 18:00:00,2026-06-16 14:00:00
O00359,ORD007S3,2026-06-16 10:00:00,S3,SKU003,6,2026-06-16 18:00:00,2026-06-16 14:00:00
O00360,ORD007S3,2026-06-16 10:00:00,S3,SKU004,2,2026-06-16 18:00:00,2026-06-16 14:00:00
O00361,ORD007S3,2026-06-16 10:00:00,S3,SKU006,5,2026-06-16 18:00:00,2026-06-16 14:00:00
O00362,ORD007S3,2026-06-16 10:00:00,S3,SKU016,6,2026-06-16 18:00:00,2026-06-16 14:00:00
O00363,ORD007S3,2026-06-16 10:00:00,S3,SKU018,5,2026-06-16 18:00:00,2026-06-16 14:00:00
O00364,ORD007S3,2026-06-16 10:00:00,S3,SKU020,5,2026-06-16 18:00:00,2026-06-16 14:00:00
O00365,ORD007S3,2026-06-16 10:00:00,S3,SKU022,2,2026-06-16 18:00:00,2026-06-16 14:00:00
O00366,ORD007S3,2026-06-16 10:00:00,S3,SKU023,2,2026-06-16 18:00:00,2026-06-16 14:00:00
O00367,ORD007S3,2026-06-16 10:00:00,S3,SKU025,2,2026-06-16 18:00:00,2026-06-16 14:00:00
O00368,ORD007S3,2026-06-16 10:00:00,S3,SKU028,2,2026-06-16 18:00:00,2026-06-16 14:00:00
O00369,ORD007S4,2026-06-16 10:00:00,S4,SKU001,6,2026-06-16 18:00:00,2026-06-16 14:00:00
O00370,ORD007S4,2026-06-16 10:00:00,S4,SKU002,4,2026-06-16 18:00:00,2026-06-16 14:00:00
O00371,ORD007S4,2026-06-16 10:00:00,S4,SKU003,3,2026-06-16 18:00:00,2026-06-16 14:00:00
O00372,ORD007S4,2026-06-16 10:00:00,S4,SKU004,7,2026-06-16 18:00:00,2026-06-16 14:00:00
O00373,ORD007S4,2026-06-16 10:00:00,S4,SKU006,6,2026-06-16 18:00:00,2026-06-16 14:00:00
O00374,ORD007S4,2026-06-16 10:00:00,S4,SKU009,7,2026-06-16 18:00:00,2026-06-16 14:00:00
O00375,ORD007S4,2026-06-16 10:00:00,S4,SKU011,1,2026-06-16 18:00:00,2026-06-16 14:00:00
O00376,ORD007S4,2026-06-16 10:00:00,S4,SKU014,3,2026-06-16 18:00:00,2026-06-16 14:00:00
O00377,ORD007S4,2026-06-16 10:00:00,S4,SKU015,3,2026-06-16 18:00:00,2026-06-16 14:00:00
O00378,ORD007S4,2026-06-16 10:00:00,S4,SKU022,7,2026-06-16 18:00:00,2026-06-16 14:00:00
O00379,ORD007S4,2026-06-16 10:00:00,S4,SKU025,3,2026-06-16 18:00:00,2026-06-16 14:00:00
O00380,ORD007S5,2026-06-16 10:00:00,S5,SKU003,3,2026-06-16 18:00:00,2026-06-16 14:00:00
O00381,ORD007S5,2026-06-16 10:00:00,S5,SKU004,4,2026-06-16 18:00:00,2026-06-16 14:00:00
O00382,ORD007S5,2026-06-16 10:00:00,S5,SKU005,3,2026-06-16 18:00:00,2026-06-16 14:00:00
O00383,ORD007S5,2026-06-16 10:00:00,S5,SKU006,4,2026-06-16 18:00:00,2026-06-16 14:00:00
O00384,ORD007S5,2026-06-16 10:00:00,S5,SKU020,3,2026-06-16 18:00:00,2026-06-16 14:00:00
O00385,ORD007S5,2026-06-16 10:00:00,S5,SKU023,2,2026-06-16 18:00:00,2026-06-16 14:00:00
O00386,ORD007S5,2026-06-16 10:00:00,S5,SKU024,4,2026-06-16 18:00:00,2026-06-16 14:00:00
O00387,ORD008S1,2026-06-17 10:00:00,S1,SKU001,3,2026-06-17 18:00:00,2026-06-17 14:00:00
O00388,ORD008S1,2026-06-17 10:00:00,S1,SKU002,3,2026-06-17 18:00:00,2026-06-17 14:00:00
O00389,ORD008S1,2026-06-17 10:00:00,S1,SKU005,2,2026-06-17 18:00:00,2026-06-17 14:00:00
O00390,ORD008S1,2026-06-17 10:00:00,S1,SKU006,1,2026-06-17 18:00:00,2026-06-17 14:00:00
O00391,ORD008S1,2026-06-17 10:00:00,S1,SKU014,4,2026-06-17 18:00:00,2026-06-17 14:00:00
O00392,ORD008S1,2026-06-17 10:00:00,S1,SKU015,1,2026-06-17 18:00:00,2026-06-17 14:00:00
O00393,ORD008S1,2026-06-17 10:00:00,S1,SKU023,4,2026-06-17 18:00:00,2026-06-17 14:00:00
O00394,ORD008S1,2026-06-17 10:00:00,S1,SKU027,2,2026-06-17 18:00:00,2026-06-17 14:00:00
O00395,ORD008S2,2026-06-17 10:00:00,S2,SKU001,3,2026-06-17 18:00:00,2026-06-17 14:00:00
O00396,ORD008S2,2026-06-17 10:00:00,S2,SKU003,2,2026-06-17 18:00:00,2026-06-17 14:00:00
O00397,ORD008S2,2026-06-17 10:00:00,S2,SKU004,4,2026-06-17 18:00:00,2026-06-17 14:00:00
O00398,ORD008S2,2026-06-17 10:00:00,S2,SKU005,1,2026-06-17 18:00:00,2026-06-17 14:00:00
O00399,ORD008S2,2026-06-17 10:00:00,S2,SKU006,5,2026-06-17 18:00:00,2026-06-17 14:00:00
O00400,ORD008S2,2026-06-17 10:00:00,S2,SKU009,2,2026-06-17 18:00:00,2026-06-17 14:00:00
O00401,ORD008S2,2026-06-17 10:00:00,S2,SKU011,1,2026-06-17 18:00:00,2026-06-17 14:00:00
O00402,ORD008S2,2026-06-17 10:00:00,S2,SKU016,3,2026-06-17 18:00:00,2026-06-17 14:00:00
O00403,ORD008S2,2026-06-17 10:00:00,S2,SKU019,1,2026-06-17 18:00:00,2026-06-17 14:00:00
O00404,ORD008S2,2026-06-17 10:00:00,S2,SKU020,5,2026-06-17 18:00:00,2026-06-17 14:00:00
O00405,ORD008S2,2026-06-17 10:00:00,S2,SKU023,3,2026-06-17 18:00:00,2026-06-17 14:00:00
O00406,ORD008S2,2026-06-17 10:00:00,S2,SKU024,2,2026-06-17 18:00:00,2026-06-17 14:00:00
O00407,ORD008S2,2026-06-17 10:00:00,S2,SKU026,3,2026-06-17 18:00:00,2026-06-17 14:00:00
O00408,ORD008S3,2026-06-17 10:00:00,S3,SKU001,2,2026-06-17 18:00:00,2026-06-17 14:00:00
O00409,ORD008S3,2026-06-17 10:00:00,S3,SKU003,4,2026-06-17 18:00:00,2026-06-17 14:00:00
O00410,ORD008S3,2026-06-17 10:00:00,S3,SKU004,5,2026-06-17 18:00:00,2026-06-17 14:00:00
O00411,ORD008S3,2026-06-17 10:00:00,S3,SKU005,2,2026-06-17 18:00:00,2026-06-17 14:00:00
O00412,ORD008S3,2026-06-17 10:00:00,S3,SKU006,2,2026-06-17 18:00:00,2026-06-17 14:00:00
O00413,ORD008S3,2026-06-17 10:00:00,S3,SKU008,6,2026-06-17 18:00:00,2026-06-17 14:00:00
O00414,ORD008S3,2026-06-17 10:00:00,S3,SKU012,6,2026-06-17 18:00:00,2026-06-17 14:00:00
O00415,ORD008S3,2026-06-17 10:00:00,S3,SKU013,4,2026-06-17 18:00:00,2026-06-17 14:00:00
O00416,ORD008S3,2026-06-17 10:00:00,S3,SKU016,5,2026-06-17 18:00:00,2026-06-17 14:00:00
O00417,ORD008S3,2026-06-17 10:00:00,S3,SKU017,4,2026-06-17 18:00:00,2026-06-17 14:00:00
O00418,ORD008S3,2026-06-17 10:00:00,S3,SKU019,4,2026-06-17 18:00:00,2026-06-17 14:00:00
O00419,ORD008S3,2026-06-17 10:00:00,S3,SKU020,6,2026-06-17 18:00:00,2026-06-17 14:00:00
O00420,ORD008S3,2026-06-17 10:00:00,S3,SKU021,1,2026-06-17 18:00:00,2026-06-17 14:00:00
O00421,ORD008S3,2026-06-17 10:00:00,S3,SKU022,5,2026-06-17 18:00:00,2026-06-17 14:00:00
O00422,ORD008S3,2026-06-17 10:00:00,S3,SKU024,4,2026-06-17 18:00:00,2026-06-17 14:00:00
O00423,ORD008S4,2026-06-17 10:00:00,S4,SKU001,7,2026-06-17 18:00:00,2026-06-17 14:00:00
O00424,ORD008S4,2026-06-17 10:00:00,S4,SKU003,3,2026-06-17 18:00:00,2026-06-17 14:00:00
O00425,ORD008S4,2026-06-17 10:00:00,S4,SKU004,7,2026-06-17 18:00:00,2026-06-17 14:00:00
O00426,ORD008S4,2026-06-17 10:00:00,S4,SKU011,7,2026-06-17 18:00:00,2026-06-17 14:00:00
O00427,ORD008S4,2026-06-17 10:00:00,S4,SKU012,6,2026-06-17 18:00:00,2026-06-17 14:00:00
O00428,ORD008S4,2026-06-17 10:00:00,S4,SKU020,7,2026-06-17 18:00:00,2026-06-17 14:00:00
O00429,ORD008S4,2026-06-17 10:00:00,S4,SKU021,4,2026-06-17 18:00:00,2026-06-17 14:00:00
O00430,ORD008S5,2026-06-17 10:00:00,S5,SKU003,2,2026-06-17 18:00:00,2026-06-17 14:00:00
O00431,ORD008S5,2026-06-17 10:00:00,S5,SKU004,4,2026-06-17 18:00:00,2026-06-17 14:00:00
O00432,ORD008S5,2026-06-17 10:00:00,S5,SKU008,1,2026-06-17 18:00:00,2026-06-17 14:00:00
O00433,ORD008S5,2026-06-17 10:00:00,S5,SKU011,4,2026-06-17 18:00:00,2026-06-17 14:00:00
O00434,ORD008S5,2026-06-17 10:00:00,S5,SKU012,4,2026-06-17 18:00:00,2026-06-17 14:00:00
O00435,ORD008S5,2026-06-17 10:00:00,S5,SKU014,3,2026-06-17 18:00:00,2026-06-17 14:00:00
O00436,ORD008S5,2026-06-17 10:00:00,S5,SKU015,3,2026-06-17 18:00:00,2026-06-17 14:00:00
O00437,ORD008S5,2026-06-17 10:00:00,S5,SKU019,2,2026-06-17 18:00:00,2026-06-17 14:00:00
O00438,ORD008S5,2026-06-17 10:00:00,S5,SKU024,2,2026-06-17 18:00:00,2026-06-17 14:00:00
O00439,ORD008S5,2026-06-17 10:00:00,S5,SKU025,4,2026-06-17 18:00:00,2026-06-17 14:00:00
O00440,ORD008S5,2026-06-17 10:00:00,S5,SKU026,1,2026-06-17 18:00:00,2026-06-17 14:00:00
O00441,ORD009S1,2026-06-18 10:00:00,S1,SKU001,2,2026-06-18 18:00:00,2026-06-18 14:00:00
O00442,ORD009S1,2026-06-18 10:00:00,S1,SKU002,1,2026-06-18 18:00:00,2026-06-18 14:00:00
O00443,ORD009S1,2026-06-18 10:00:00,S1,SKU003,2,2026-06-18 18:00:00,2026-06-18 14:00:00
O00444,ORD009S1,2026-06-18 10:00:00,S1,SKU004,2,2026-06-18 18:00:00,2026-06-18 14:00:00
O00445,ORD009S1,2026-06-18 10:00:00,S1,SKU006,2,2026-06-18 18:00:00,2026-06-18 14:00:00
O00446,ORD009S1,2026-06-18 10:00:00,S1,SKU008,2,2026-06-18 18:00:00,2026-06-18 14:00:00
O00447,ORD009S1,2026-06-18 10:00:00,S1,SKU015,4,2026-06-18 18:00:00,2026-06-18 14:00:00
O00448,ORD009S1,2026-06-18 10:00:00,S1,SKU017,2,2026-06-18 18:00:00,2026-06-18 14:00:00
O00449,ORD009S1,2026-06-18 10:00:00,S1,SKU018,2,2026-06-18 18:00:00,2026-06-18 14:00:00
O00450,ORD009S1,2026-06-18 10:00:00,S1,SKU025,2,2026-06-18 18:00:00,2026-06-18 14:00:00
O00451,ORD009S2,2026-06-18 10:00:00,S2,SKU001,5,2026-06-18 18:00:00,2026-06-18 14:00:00
O00452,ORD009S2,2026-06-18 10:00:00,S2,SKU002,3,2026-06-18 18:00:00,2026-06-18 14:00:00
O00453,ORD009S2,2026-06-18 10:00:00,S2,SKU004,2,2026-06-18 18:00:00,2026-06-18 14:00:00
O00454,ORD009S2,2026-06-18 10:00:00,S2,SKU005,4,2026-06-18 18:00:00,2026-06-18 14:00:00
O00455,ORD009S2,2026-06-18 10:00:00,S2,SKU006,5,2026-06-18 18:00:00,2026-06-18 14:00:00
O00456,ORD009S2,2026-06-18 10:00:00,S2,SKU012,3,2026-06-18 18:00:00,2026-06-18 14:00:00
O00457,ORD009S2,2026-06-18 10:00:00,S2,SKU014,3,2026-06-18 18:00:00,2026-06-18 14:00:00
O00458,ORD009S2,2026-06-18 10:00:00,S2,SKU015,1,2026-06-18 18:00:00,2026-06-18 14:00:00
O00459,ORD009S2,2026-06-18 10:00:00,S2,SKU019,1,2026-06-18 18:00:00,2026-06-18 14:00:00
O00460,ORD009S2,2026-06-18 10:00:00,S2,SKU020,3,2026-06-18 18:00:00,2026-06-18 14:00:00
O00461,ORD009S2,2026-06-18 10:00:00,S2,SKU025,1,2026-06-18 18:00:00,2026-06-18 14:00:00
O00462,ORD009S2,2026-06-18 10:00:00,S2,SKU027,2,2026-06-18 18:00:00,2026-06-18 14:00:00
O00463,ORD009S3,2026-06-18 10:00:00,S3,SKU002,5,2026-06-18 18:00:00,2026-06-18 14:00:00
O00464,ORD009S3,2026-06-18 10:00:00,S3,SKU003,5,2026-06-18 18:00:00,2026-06-18 14:00:00
